county,state,white_only_noncollege_pct,white_only_educated_pct,hispanic_only_pct,hispanic_educated_pct,asian_only_pct,asian_educated_pct,black_only_pct,black_educated_pct,white_and_white_hispanic_educated_pct,white_and_white_hispanic_noncollege_pct,other_pct,FIPS
Ringgold,Iowa,0.722439406,0.173312484,0.010946052,0.002866823,0.004169924,0.001303101,0,0,0.176179307,0.72634871,0.089132134,19159
Sac,Iowa,0.711994869,0.174727389,0.015009622,0.001282874,0,0,0.00436177,0,0.175112251,0.723155869,0.09390635,19161
Scott,Iowa,0.509476941,0.249132339,0.041024418,0.008234126,0.020731529,0.011581645,0.052883098,0.009603915,0.255727335,0.533886892,0.126751676,19163
Shelby,Iowa,0.695327709,0.177374,0.024010383,0.0088687,0.003136491,0.001081549,0.005299589,0.001189704,0.180186026,0.699437595,0.094851828,19165
Sioux,Iowa,0.532860876,0.212328767,0.058080608,0.002573442,0.003325679,0.001979571,0.001504474,0.000316731,0.214149972,0.556576134,0.191899596,19167
Story,Iowa,0.279840781,0.265483124,0.014777323,0.004794364,0.038151436,0.031233309,0.013492891,0.005824453,0.269285551,0.288742783,0.388254445,19169
Tama,Iowa,0.653339391,0.140920794,0.043162199,0.000605785,0.003710435,0.000757232,0.002801757,0,0.141299409,0.684915947,0.156065425,19171
Taylor,Iowa,0.728859907,0.124947413,0.050063105,0,0.005258729,0,0.001682793,0,0.124947413,0.76398822,0.089188052,19173
Union,Iowa,0.71345515,0.140157807,0.017649502,0.00176495,0.004152824,0.000207641,0.005087209,0.002491694,0.141922757,0.729339701,0.119497508,19175
Van Buren,Iowa,0.77990092,0.113765039,0.005130927,0.001592357,0.000530786,0,0.003715499,0,0.115357396,0.783085633,0.096956829,19177
Wapello,Iowa,0.635595391,0.146003292,0.062118164,0.002158405,0.007280044,0.001902323,0.018840315,0.002707152,0.146991037,0.669617706,0.130162795,19179
Warren,Iowa,0.596686003,0.246634655,0.014432818,0.001942879,0.002470232,0.000416331,0.004080047,0.000777152,0.248299981,0.605095895,0.135696245,19181
Washington,Iowa,0.666246019,0.182621237,0.033832101,0.003485367,0.006189532,0.001922961,0.007511568,6.01E-05,0.185085031,0.690944054,0.103599543,19183
Wayne,Iowa,0.766268534,0.115321252,0.001853377,0.001029654,0,0,0.007825371,0.001029654,0.116350906,0.767092257,0.108731466,19185
Webster,Iowa,0.62221458,0.16258597,0.025584594,0.001169188,0.010419532,0.007393398,0.024621733,0.003026135,0.163445667,0.637104539,0.15457359,19187
Winnebago,Iowa,0.658278146,0.182781457,0.023600241,0.006261288,0.007465382,0,0.002769416,0,0.18615292,0.672366045,0.125105358,19189
Winneshiek,Iowa,0.565083501,0.208575151,0.011784911,0.002131944,0.010245174,0.00988985,0.003197915,0.000651427,0.210707095,0.570531801,0.201113348,19191
Woodbury,Iowa,0.530901481,0.175541074,0.091194469,0.003059684,0.02361652,0.002119261,0.021020424,0.002053035,0.177408673,0.593618374,0.157726032,19193
Worth,Iowa,0.734422364,0.133883462,0.013640957,0.001852476,0.001852476,0.000336814,0.00589424,0,0.135735938,0.742842708,0.110306501,19195
Wright,Iowa,0.684061489,0.150687702,0.061994337,0.000404531,0.004550971,0.002730583,0.002022654,0,0.150687702,0.71875,0.096682848,19197
Allen,Kansas,0.672157493,0.150361591,0.023503415,0.007432704,0.001506629,0,0.015468059,0.002310165,0.157794295,0.683507433,0.137002812,20001
Anderson,Kansas,0.702684336,0.168365613,0.003397893,0.000509684,0,0,0.001359157,0.000339789,0.168875297,0.705572545,0.124193,20003
Atchison,Kansas,0.593910231,0.147984539,0.015776603,0.001893192,0,0,0.040703637,0.007415004,0.149404433,0.605269386,0.20162499,20005
Barber,Kansas,0.701853344,0.160891754,0.015578834,0.002686006,0.007252216,0.006446414,0.008058018,0,0.16357776,0.711254365,0.106365834,20007
Barton,Kansas,0.634737814,0.139962094,0.080478204,0.003644846,0.001992516,0.001555134,0.012149487,0,0.141906012,0.686689022,0.130679885,20009
Bourbon,Kansas,0.629441624,0.185188542,0.014412618,0,0.004804206,0.001631617,0.020032632,0.00117839,0.185188542,0.641497462,0.146120377,20011
Brown,Kansas,0.621735582,0.167165397,0.025163221,0.001496192,0.006120783,0.001632209,0.015914037,0.001768226,0.167165397,0.633569097,0.163900979,20013
Butler,Kansas,0.573566593,0.235400865,0.029402169,0.006137346,0.006789821,0.003058478,0.017392545,0.003507055,0.240804176,0.59354865,0.137448006,20015
Chase,Kansas,0.64590321,0.212266411,0.022041207,0.000479157,0,0,0.011020604,0,0.212745568,0.663632008,0.108768567,20017
Chautauqua,Kansas,0.659543644,0.152118798,0.012676566,0,0,0,0.002535313,0,0.152118798,0.67222021,0.173125679,20019
Cherokee,Kansas,0.669951679,0.152848423,0.014941506,0.000826551,0.002352492,0.000445066,0.007121058,0,0.153674975,0.682604273,0.152784842,20021
Cheyenne,Kansas,0.651029201,0.203925323,0.027764481,0.005744375,0.014360938,0.012446146,0,0,0.209669698,0.661081857,0.102920057,20023
Clark,Kansas,0.573300062,0.236431691,0.071116656,0.009981285,0.003742982,0.001247661,0.008733624,0.003119152,0.246412976,0.620711167,0.106674984,20025
Clay,Kansas,0.672548085,0.219043077,0.012239708,0.002066444,0.007312033,0.006676204,0.003020188,0,0.221109522,0.678270545,0.08583691,20027
Cloud,Kansas,0.65814564,0.171203537,0.01962139,0.002625397,0.001658146,0,0.002625397,0,0.173414398,0.663534614,0.146745889,20029
Coffey,Kansas,0.676043418,0.185445651,0.017428528,0.002598991,0.007338327,0.000458645,0.006115273,0,0.187738878,0.689649901,0.107628803,20031
Comanche,Kansas,0.686813187,0.175824176,0.041208791,0.004120879,0.008928571,0,0,0,0.179945055,0.710164835,0.087225275,20033
Cowley,Kansas,0.585121183,0.152815406,0.061214029,0.00347807,0.01160577,0.003368236,0.020136194,0.002233287,0.155671084,0.62652852,0.169107417,20035
Crawford,Kansas,0.494121096,0.202748917,0.029606227,0.002670749,0.008826499,0.00605804,0.013223464,0.002084487,0.205061395,0.51675732,0.251473797,20037
Decatur,Kansas,0.657069188,0.237215299,0.019767942,0.004727116,0,0,0.005156854,0,0.237215299,0.666523421,0.080790718,20039
Dickinson,Kansas,0.677022434,0.166485384,0.030455472,0.004282801,0.002991162,0.00067981,0.008565602,0.000135962,0.169068661,0.692794018,0.114479946,20041
Doniphan,Kansas,0.643502096,0.134956466,0.016607546,0,0.001128668,0,0.013544018,0.001773621,0.134956466,0.652370203,0.190261206,20043
Douglas,Kansas,0.28510715,0.301566441,0.031943532,0.01003667,0.026877504,0.018133836,0.024885008,0.007779214,0.308285817,0.29894864,0.329620366,20045
Edwards,Kansas,0.599215002,0.157435674,0.126471871,0.005669429,0.003052769,0.002616659,0.017008286,0,0.163105102,0.69777584,0.096816398,20047
Elk,Kansas,0.748571429,0.157142857,0.027619048,0,0.002857143,0.00047619,0.001428571,0,0.157142857,0.77,0.062380952,20049
Ellis,Kansas,0.47318612,0.250920084,0.024316509,0.003373642,0.007798808,0.002146863,0.006002454,0.003417455,0.253987031,0.490185769,0.237776025,20051
Ellsworth,Kansas,0.630304205,0.17031583,0.042239876,0.00426274,0.001162565,0,0.041658593,0,0.172059678,0.649874055,0.11431893,20053
Finney,Kansas,0.318006608,0.123623348,0.336139081,0.021751101,0.035045626,0.00593927,0.021947766,0,0.139199182,0.533196979,0.165237571,20055
Ford,Kansas,0.321796267,0.117267933,0.368125889,0.024022767,0.016112832,0.007449569,0.018958734,0.001213694,0.139909601,0.625177869,0.157738344,20057
Franklin,Kansas,0.654187192,0.169354421,0.029089966,0.002281566,0.001037075,0,0.009644802,0,0.171635987,0.660046668,0.136686544,20059
Geary,Kansas,0.371254184,0.107855877,0.093482969,0.011695216,0.035164402,0.010395747,0.135380981,0.022721008,0.116597755,0.440007876,0.256861587,20061
Gove,Kansas,0.681709073,0.19731157,0.018242919,0.002880461,0.008641383,0.005280845,0.01056169,0,0.200192031,0.694191071,0.083533365,20063
Graham,Kansas,0.619047619,0.217893218,0.019240019,0.003848004,0.013949014,0.002405002,0.037037037,0.009139009,0.221741222,0.628667629,0.092833093,20065
Grant,Kansas,0.425887265,0.110647182,0.343708484,0.021635984,0,0,0,0,0.124501803,0.61245018,0.11975707,20067
Gray,Kansas,0.616596145,0.164080865,0.096379878,0.003526093,0,0,0.003996239,0,0.167606958,0.702397743,0.118946874,20069
Greeley,Kansas,0.53271028,0.252336449,0.113187954,0.013499481,0.002076843,0.001038422,0.002076843,0,0.265835929,0.6105919,0.09761163,20071
Greenwood,Kansas,0.717875963,0.159100122,0.020064856,0,0,0,0,0,0.159100122,0.732671261,0.10295906,20073
Hamilton,Kansas,0.479178234,0.1238201,0.252082177,0.016657413,0,0,0.021099389,0.002776235,0.135480289,0.607995558,0.1238201,20075
Harper,Kansas,0.676877695,0.173133651,0.043340141,0.005672793,0,0,0.001588382,0,0.178806444,0.710914454,0.105060132,20077
Harvey,Kansas,0.540806934,0.22608729,0.079811306,0.006558257,0.005906267,0.004065352,0.012541229,0.004372172,0.231149804,0.604586945,0.134846974,20079
Haskell,Kansas,0.49758787,0.141971054,0.196071675,0.005513439,0.003445899,0.003445899,0,0,0.146106134,0.628532047,0.160923501,20081
Hodgeman,Kansas,0.64556962,0.211192538,0.041972019,0.009327115,0.014656895,0.014656895,0,0,0.220519654,0.678214524,0.086608927,20083
Jackson,Kansas,0.628133146,0.162322037,0.022358131,0.004210948,0.00741929,0.003208342,0.005414077,0.000501303,0.166532986,0.638660517,0.174353319,20085
Jefferson,Kansas,0.686642649,0.180545933,0.01683525,0.003048358,0,0,0.007413053,0.000346404,0.18269364,0.695441319,0.108563115,20087
Jewell,Kansas,0.763756723,0.138187836,0.015721969,0.001654944,0.002482416,0.000413736,0.000827472,0,0.13984278,0.771203972,0.079023583,20089
Johnson,Kansas,0.334081484,0.421135285,0.050683867,0.01303373,0.040713731,0.02784851,0.037212481,0.01246033,0.432097754,0.364338273,0.116173153,20091
Kearny,Kansas,0.534290844,0.116696589,0.210412926,0,0.006104129,0,0.011131059,0,0.116696589,0.624416517,0.121364452,20093
Kingman,Kansas,0.667560322,0.203418231,0.022453083,0.002848525,0.00016756,0.00016756,0.002680965,0.002010724,0.206099196,0.683813673,0.103719839,20095
Kiowa,Kansas,0.576530612,0.210714286,0.029081633,0.010204082,0.010204082,0.007142857,0.003571429,0,0.220918367,0.592346939,0.169897959,20097
Labette,Kansas,0.643126651,0.145893598,0.027983901,0.005911206,0.002200981,0,0.033140485,0.002641177,0.151427493,0.65576657,0.147654383,20099
Lane,Kansas,0.662026295,0.184841454,0.046403712,0.007733952,0,0,0.006187162,0,0.192575406,0.69837587,0.100541377,20101
Leavenworth,Kansas,0.496137929,0.227250641,0.049444565,0.009332641,0.013789521,0.006015113,0.080106563,0.01988841,0.234120269,0.520265402,0.133270781,20103
Lincoln,Kansas,0.704535997,0.172284644,0.018726592,0.001664586,0.000832293,0,0.002080732,0.000416146,0.17394923,0.72076571,0.101539742,20105
Linn,Kansas,0.731355583,0.143936272,0.015245159,0.000274688,0.004120313,0.00109875,0.004532344,0.000549375,0.14421096,0.742755116,0.100810328,20107
Logan,Kansas,0.682072829,0.161531279,0.033146592,0.000933707,0.00140056,0,0,0,0.162464986,0.709150327,0.121848739,20109
Lyon,Kansas,0.419676696,0.18288344,0.126266533,0.010673679,0.012297935,0.006226313,0.017170702,0.004254003,0.191623482,0.510441643,0.241704695,20111
McPherson,Kansas,0.59742516,0.238284034,0.021070919,0.004944761,0.008196721,0.00325196,0.006192088,0,0.241803279,0.608517463,0.128831076,20113
Marion,Kansas,0.642335004,0.190893901,0.017335004,0.002610693,0.002819549,0.000835422,0.004072682,0.000208855,0.193504595,0.652568922,0.14254386,20115
Marshall,Kansas,0.722686879,0.162310507,0.016074229,0.000522739,0.005227392,0.00026137,0.004573968,0,0.162833246,0.733141662,0.089127026,20117
Meade,Kansas,0.566666667,0.182075472,0.103144654,0.00408805,0.008176101,0.003459119,0.009433962,0,0.183962264,0.610062893,0.130503145,20119
Miami,Kansas,0.641844991,0.214646568,0.016634493,0.001108966,0.002587588,0.001930423,0.010596788,0.001478622,0.215755535,0.655974042,0.113689572,20121
Mitchell,Kansas,0.633224356,0.223130364,0.007355946,0.000204332,0.004903964,0.001225991,0.000204332,0.000204332,0.223130364,0.638741316,0.131181038,20123
Montgomery,Kansas,0.611518325,0.133061858,0.039441536,0.004615086,0.009230173,0.005313167,0.038665891,0.004072135,0.136823735,0.640411092,0.168082218,20125
Morris,Kansas,0.718528369,0.149822695,0.02947695,0.002216312,0.003102837,0.00177305,0.000886525,0,0.150487589,0.736923759,0.098182624,20127
Morton,Kansas,0.570947368,0.104421053,0.122947368,0.009263158,0.001684211,0.001684211,0.004210526,0,0.104421053,0.618105263,0.195789474,20129
Nemaha,Kansas,0.676443265,0.191506304,0.008759124,0.001061712,0.004379562,0.002256138,0.005175846,0,0.192568016,0.682548109,0.113735899,20131
Neosho,Kansas,0.665278458,0.160215581,0.030377266,0.000979912,0.000244978,8.17E-05,0.003674669,0.000734934,0.160215581,0.692471011,0.140209048,20133
Ness,Kansas,0.684543919,0.186655405,0.05152027,0.000844595,0,0,0.005067568,0,0.1875,0.733108108,0.072212838,20135
Norton,Kansas,0.691814159,0.122566372,0.03539823,0,0.00420354,0,0.026548673,0.000884956,0.122566372,0.713053097,0.119469027,20137
Osage,Kansas,0.692301352,0.175156611,0.019452687,0.002060666,0.002472799,0.001978239,0.003461919,0.000576986,0.17688757,0.705819321,0.107154632,20139
Osborne,Kansas,0.699898271,0.185486606,0.006442862,0.002034588,0.009833842,0,0.004408274,0.001017294,0.187521194,0.704306545,0.093930146,20141
Ottawa,Kansas,0.686373626,0.190549451,0.018681319,0.001978022,0.002197802,0,0.000659341,0,0.190549451,0.701758242,0.101538462,20143
Pawnee,Kansas,0.600398334,0.204055767,0.05160239,0.000543183,0,0,0.046532682,0,0.20459895,0.638602209,0.097410827,20145
Phillips,Kansas,0.674058178,0.201478302,0.015975203,0.000715308,0.003576538,0.000238436,0.001907487,0,0.201478302,0.683118741,0.103004292,20147
Pottawatomie,Kansas,0.553627858,0.270462854,0.036123676,0.006320094,0.009232294,0.004833013,0.008984448,0.000123923,0.276101369,0.575996034,0.12156887,20149
Pratt,Kansas,0.588083954,0.212999323,0.031008802,0,0.000270819,0,0.000812458,0,0.212999323,0.617332431,0.166824645,20151
Rawlins,Kansas,0.665046184,0.214876033,0.029168692,0,0.001458435,0,0.000486145,0.000486145,0.214876033,0.685464268,0.088964511,20153
Reno,Kansas,0.623661179,0.15939368,0.056429402,0.004467838,0.004977865,0.000489626,0.024603709,0.002937756,0.16335149,0.662382439,0.130934166,20155
Republic,Kansas,0.713650628,0.190638075,0.009414226,0.000523013,0.005230126,0.001307531,0.001569038,0,0.191161088,0.721495816,0.079497908,20157
Rice,Kansas,0.566118936,0.176708399,0.059728743,0.004825248,0.004564424,0.000652061,0.011737089,0.003781951,0.17866458,0.600547731,0.18114241,20159
Riley,Kansas,0.253179509,0.227630174,0.040257597,0.010646905,0.030500631,0.020484774,0.038154105,0.012540047,0.23395683,0.270897382,0.410277985,20161
Rooks,Kansas,0.649561952,0.218272841,0.011764706,0.001251564,0.008510638,0.000250313,0.00350438,0,0.218272841,0.656570713,0.108385482,20163
Rush,Kansas,0.666,0.2116,0.0292,0.0024,0.0044,0,0.0004,0,0.214,0.692,0.0884,20165
Russell,Kansas,0.65468807,0.209595038,0.018241518,0.003648304,0,0,0.006749362,0,0.210871945,0.667821963,0.110726012,20167
Saline,Kansas,0.561462742,0.192282087,0.060083694,0.004541348,0.019092682,0.004208474,0.024799087,0.004636454,0.196300347,0.594916544,0.142279709,20169
Scott,Kansas,0.537440255,0.212426978,0.10913436,0.012480085,0.003186405,0.003186405,0,0,0.224907063,0.617631439,0.137812002,20171
Sedgwick,Kansas,0.431566103,0.221607071,0.087821873,0.01188619,0.037804614,0.012030687,0.071501775,0.011268065,0.230892321,0.490263867,0.149698564,20173
Seward,Kansas,0.273203026,0.069419924,0.413114754,0.020933165,0.029949559,0.00334174,0.039596469,0.001891551,0.087011349,0.434237074,0.174716267,20175
Shawnee,Kansas,0.482558053,0.23093374,0.074281824,0.008621072,0.00948688,0.005712848,0.062167922,0.008199269,0.237393994,0.527661432,0.140571581,20177
Sheridan,Kansas,0.702842377,0.210335917,0.03255814,0.005167959,0,0,0.002067183,0,0.215503876,0.727648579,0.052196382,20179
Sherman,Kansas,0.639408438,0.154632449,0.080904741,0.011309265,0.007177033,0.00369726,0.01000435,0,0.165941714,0.695084819,0.107872988,20181
Smith,Kansas,0.706688963,0.199665552,0.013043478,0.003010033,0.002341137,0,0.000668896,0,0.202675585,0.715719064,0.077591973,20183
Stafford,Kansas,0.618740399,0.19047619,0.081105991,0.003993856,0.005222734,0,0.005529954,0.001228879,0.192319508,0.686021505,0.098924731,20185
Stanton,Kansas,0.461030383,0.208718626,0.246367239,0.013870542,0.004623514,0.004623514,0.011889036,0.009247028,0.208718626,0.605680317,0.067371202,20187
Stevens,Kansas,0.498361482,0.126543988,0.250567179,0.009326947,0.002016637,0.002016637,0.001764558,0.000756239,0.135870935,0.663473658,0.120746156,20189
Sumner,Kansas,0.661878265,0.165909607,0.037020213,0.003293209,0.003066091,0.002384738,0.005961844,0.000567795,0.169202816,0.68481717,0.126163979,20191
Thomas,Kansas,0.542605289,0.223473719,0.028077049,0.000489716,0.004080966,0.003264773,0.008651649,0.006203069,0.223800196,0.552073131,0.193111329,20193
Trego,Kansas,0.651515152,0.231902357,0.00547138,0,0.005892256,0,0.000420875,0,0.231902357,0.656986532,0.10479798,20195
Wabaunsee,Kansas,0.660786194,0.209395973,0.024928092,0.0042186,0.001725791,0,0.001725791,0.000767018,0.21303931,0.676893576,0.101438159,20197
Wallace,Kansas,0.630942092,0.228176318,0.052722558,0,0.000864304,0,0,0,0.228176318,0.66119274,0.087294728,20199
Washington,Kansas,0.712733996,0.16732147,0.024035128,0,0,0,0.003466605,0,0.16732147,0.729604807,0.092442801,20201
Wichita,Kansas,0.535760728,0.165149545,0.202860858,0.001950585,0,0,0.00520156,0,0.16710013,0.695708713,0.091027308,20203
Wilson,Kansas,0.724607944,0.131467097,0.021251649,0.002051883,0.008354096,0.005422835,0.004836582,0,0.13351898,0.740436758,0.109482632,20205
Woodson,Kansas,0.763462306,0.121659354,0.012365377,0,0.003191065,0.003191065,0.001994416,0,0.121659354,0.771439968,0.097327483,20207
Wyandotte,Kansas,0.34167298,0.089692816,0.190930849,0.01163992,0.028979269,0.006870308,0.206401956,0.031329637,0.098267787,0.465596804,0.14232213,20209
Adair,Kentucky,0.6555592,0.13374877,0.012987865,0.000918334,0.001902263,0,0.023483109,0.001771072,0.134667104,0.663824205,0.172318793,21001
Allen,Kentucky,0.742045601,0.117480356,0.010498519,0.000708489,0.003542445,0,0.009725622,0.000708489,0.118188845,0.745394822,0.116707458,21003
Anderson,Kentucky,0.695305901,0.162000724,0.010558706,0.002172077,0,0,0.022625799,0.000724026,0.164172801,0.697477978,0.109508869,21005
Ballard,Kentucky,0.725410477,0.133229085,0.006254887,0,0.00359656,0.003127443,0.027521501,0.000625489,0.133229085,0.730727131,0.10398749,21007
Barren,Kentucky,0.703920262,0.127453951,0.014299564,0.002120698,0.004392874,0.004120213,0.033870577,0.003150751,0.129574649,0.710342947,0.116062773,21009
Bath,Kentucky,0.758453574,0.105408085,0.009912986,0,0.002533319,0,0.0154202,0.002753607,0.105408085,0.760986893,0.108271836,21011
Bell,Kentucky,0.767164317,0.082711271,0.003962768,0.000737259,0.003087273,0.000967653,0.032900194,0.000691181,0.08344853,0.769975118,0.110174177,21013
Boone,Kentucky,0.55985126,0.249324657,0.026980915,0.003663805,0.022343741,0.015147372,0.024673265,0.005873025,0.252408815,0.577218789,0.116826161,21015
Bourbon,Kentucky,0.636015574,0.154250487,0.043737833,0,0.003569111,0,0.058598313,0.005905256,0.154250487,0.668981181,0.103828683,21017
Boyd,Kentucky,0.689298374,0.163704128,0.009356756,0.001746247,0.003909508,0.002762719,0.02809633,0.002736656,0.165137615,0.695058382,0.105634904,21019
Boyle,Kentucky,0.568177011,0.180648983,0.016880315,0.001311503,0.003638364,0.002792233,0.057367686,0.00626137,0.181960486,0.58095359,0.173287642,21021
Bracken,Kentucky,0.75645466,0.131297229,0.006926952,0,0.001259446,0,0.000314861,0,0.131297229,0.760232997,0.103746851,21023
Breathitt,Kentucky,0.770088864,0.104083948,0.003875969,0.001607109,0.00340329,0.002741539,0.000850822,0,0.104083948,0.772357724,0.117697107,21025
Breckinridge,Kentucky,0.770037112,0.091802852,0.005599323,0.000651084,0.004948239,0.001171951,0.017383944,0.000260434,0.092453936,0.773748291,0.110228531,21027
Bullitt,Kentucky,0.734059306,0.122198023,0.010454012,0.001574803,0.004640643,0.001273245,0.006449992,0.000117273,0.123772826,0.739889429,0.122198023,21029
Butler,Kentucky,0.776410049,0.094339623,0.025426294,0,0,0,0.009383513,0,0.094339623,0.787206135,0.094440521,21031
Caldwell,Kentucky,0.708236011,0.131410582,0.006499441,0.001421753,0,0,0.0538235,0.002132629,0.132832335,0.7133137,0.100030466,21033
Calloway,Kentucky,0.499295775,0.192253521,0.012387964,0.001824584,0.011011524,0.007682458,0.024039693,0.008258643,0.194078105,0.506081946,0.261011524,21035
Campbell,Kentucky,0.566348425,0.254406687,0.01171389,0.001677407,0.005577377,0.002530088,0.017039657,0.002641916,0.255441088,0.573812885,0.144913963,21037
Carlisle,Kentucky,0.723013202,0.138752265,0.016049702,0.002588662,0,0,0.020968159,0.001035465,0.141340927,0.736474243,0.101216671,21039
Carroll,Kentucky,0.703524448,0.108587739,0.043807396,0,0.00459171,0.002233805,0.022089849,0,0.108587739,0.705510052,0.117398858,21041
Carter,Kentucky,0.743583673,0.110427124,0.006629416,0.001657354,0.000805,0.000520883,0.002509707,0.000378824,0.112084478,0.748224264,0.13604508,21043
Casey,Kentucky,0.757194974,0.10968788,0.016862586,0.000972842,0.002432104,0,0.004702067,0.000648561,0.110660722,0.76749088,0.109120389,21045
Christian,Kentucky,0.460912296,0.100382624,0.040025508,0.003713707,0.012679121,0.005307975,0.15824518,0.020575437,0.103271063,0.484638758,0.22775527,21047
Clark,Kentucky,0.656468373,0.173648575,0.01857417,0.001484485,0.004200007,0,0.043375937,0.007494841,0.175133061,0.668633911,0.103732937,21049
Clay,Kentucky,0.728799328,0.091039942,0.015353245,0.001799208,0.000779657,0,0.047259206,0.001079525,0.091279837,0.734496821,0.116768622,21051
Clinton,Kentucky,0.788078614,0.097620895,0.010214637,0,0.002973882,0.00155159,0.001292992,0,0.097620895,0.79519007,0.099818981,21053
Crittenden,Kentucky,0.768797522,0.116023655,0.004364968,0.000422416,0.000704027,0,0.014080541,0,0.116023655,0.772176852,0.096029288,21055
Cumberland,Kentucky,0.7388355,0.122668174,0.001507443,0,0.003580177,0,0.03033729,0.001507443,0.122668174,0.740342943,0.103071415,21057
Daviess,Kentucky,0.642355903,0.177081101,0.016016713,0.002531069,0.008704735,0.003093529,0.03882312,0.005437112,0.179612171,0.652091815,0.117018427,21059
Edmonson,Kentucky,0.762208943,0.104162374,0.003915104,0.000103029,0.002060581,0,0.00649083,0.00113332,0.104265403,0.766021018,0.121162168,21061
Elliott,Kentucky,0.799935877,0.077588971,0.001923693,0.000801539,0,0,0.022282783,0.001122155,0.07839051,0.801058031,0.098268676,21063
Estill,Kentucky,0.804982206,0.082651246,0.003202847,0,0,0,0.001423488,0,0.082651246,0.806672598,0.107740214,21065
Fayette,Kentucky,0.33209411,0.288715877,0.044160043,0.005997948,0.029053196,0.019675549,0.110813408,0.020408496,0.2927593,0.351875529,0.195163366,21067
Fleming,Kentucky,0.759227194,0.112457851,0.006379295,0,0,0,0.011573863,0,0.112457851,0.759591725,0.110361797,21069
Floyd,Kentucky,0.776235294,0.101815126,0.002588235,0.000571429,0.00205042,0.00205042,0.003563025,0,0.102386555,0.777848739,0.113747899,21071
Franklin,Kentucky,0.54821139,0.21475983,0.018291447,0.001190717,0.015124645,0.009095055,0.068630928,0.019355493,0.215317187,0.552391569,0.134981759,21073
Fulton,Kentucky,0.5602,0.1104,0.005,0.001,0.0034,0,0.2,0.0078,0.1104,0.5602,0.121,21075
Gallatin,Kentucky,0.754062155,0.078561287,0.029973182,0.009149708,0.010253983,0.000631014,0.005521376,0,0.087710995,0.764316138,0.121628017,21077
Garrard,Kentucky,0.728541258,0.137275607,0.015462362,0.002866194,0.001055966,0,0.013652135,0,0.140141801,0.73910092,0.104012672,21079
Grant,Kentucky,0.750391762,0.103313186,0.014271323,0.001007388,0,0,0.005484665,0.000391762,0.104320573,0.752742333,0.126539064,21081
Graves,Kentucky,0.670308688,0.140589088,0.034793678,0.003924897,0.003606662,0.002510519,0.035005834,0.001909409,0.143912874,0.69120611,0.11569605,21083
Grayson,Kentucky,0.777217233,0.08541015,0.006760165,0.002421552,0.001614368,0.00100898,0.010140248,0.000807184,0.08541015,0.781555847,0.118857835,21085
Green,Kentucky,0.777090493,0.091981672,0.005154639,0,0.001718213,0.000801833,0.026002291,0.001030928,0.091981672,0.781214204,0.098052692,21087
Greenup,Kentucky,0.733625225,0.145157304,0.00688535,0.002401045,0.004343067,0.00346033,0.007203135,0.000564952,0.14745242,0.735461318,0.102785919,21089
Hancock,Kentucky,0.758968096,0.105174782,0.005190047,0,0,0,0.011753931,0,0.105174782,0.761715769,0.118913143,21091
Hardin,Kentucky,0.536246991,0.156044474,0.033914079,0.008909736,0.020512248,0.006862234,0.09866478,0.028292756,0.16135557,0.550070732,0.154617427,21093
Harlan,Kentucky,0.757761683,0.105872584,0.003967339,0,0.002352724,0.000276791,0.018545002,0.001614615,0.105872584,0.758914979,0.111500669,21095
Harrison,Kentucky,0.719840827,0.132504887,0.014381458,0.001815135,0.001117006,0,0.016545658,0.001326445,0.134320022,0.727031555,0.115610165,21097
Hart,Kentucky,0.724406078,0.098237854,0.012698866,0.00035671,0.002639652,0.001141471,0.049368624,0.001569523,0.098594564,0.735963473,0.112648926,21099
Henderson,Kentucky,0.658968805,0.146465641,0.013979916,0.000787601,0.003094146,0.000646958,0.067368007,0.006694608,0.146915699,0.666591657,0.110123485,21101
Henry,Kentucky,0.743654608,0.096972763,0.015431318,0.000758917,0,0,0.031705877,0.001855131,0.096972763,0.750737836,0.112235433,21103
Hickman,Kentucky,0.716485267,0.069551367,0.000530926,0,0.003451022,0,0.080966286,0.005840191,0.069551367,0.716485267,0.129015131,21105
Hopkins,Kentucky,0.696236258,0.125645053,0.012087727,0.001177922,0.003730088,0.002299753,0.058194974,0.005665246,0.126346197,0.70470608,0.104105901,21107
Jackson,Kentucky,0.79316024,0.099689983,0,0,0,0,0.001162565,0,0.099689983,0.79316024,0.105987212,21109
Jefferson,Kentucky,0.423582087,0.229034976,0.033607709,0.008651759,0.020999498,0.012294963,0.166044995,0.028522544,0.235597852,0.443265605,0.126730735,21111
Jessamine,Kentucky,0.5693505,0.230863649,0.014833773,0.001619179,0.010524666,0.006920686,0.028805725,0.004935886,0.231829934,0.57574887,0.145621687,21113
Johnson,Kentucky,0.780159964,0.101977338,0.004887803,0.001277494,0.00744279,0.003165963,0.004443457,0,0.101977338,0.781104199,0.101088647,21115
Kenton,Kentucky,0.569113711,0.246027831,0.018807662,0.003582027,0.010891625,0.003282851,0.036426706,0.003379881,0.248882133,0.575558125,0.118732464,21117
Knott,Kentucky,0.744587711,0.104584527,0.000875517,0.000477555,0.000557147,0.000557147,0.006606176,0.000397962,0.104584527,0.744587711,0.142788921,21119
Knox,Kentucky,0.757338391,0.095440303,0.003627968,0,0.003545515,0,0.011419855,0,0.095440303,0.760512863,0.128627968,21121
